"","phi","n","variable","value"
"541",-0.1,100,"phi_iar",0.111282433870634
"542",-0.1,100,"phi_iar",-0.464986414846554
"543",-0.1,100,"phi_iar",-0.0985607818748565
"544",-0.1,100,"phi_iar",-0.19979380338068
"545",-0.1,100,"phi_iar",0.36373462138841
"546",-0.1,100,"phi_iar",0.0949026922455928
"547",-0.1,100,"phi_iar",-0.402378934009334
"548",-0.1,100,"phi_iar",-0.158883170869977
"549",-0.1,100,"phi_iar",-0.0576946663243641
"550",-0.1,100,"phi_iar",-0.179077756463866
"551",-0.1,100,"phi_iar",0.104641062244193
"552",-0.1,100,"phi_iar",0.0821201685095811
"553",-0.1,100,"phi_iar",0.0840810588268854
"554",-0.1,100,"phi_iar",-0.106157745878062
"555",-0.1,100,"phi_iar",0.137325571258936
"556",-0.1,100,"phi_iar",-0.425412389348445
"557",-0.1,100,"phi_iar",-0.0178729813623875
"558",-0.1,100,"phi_iar",-0.272494550097495
"559",-0.1,100,"phi_iar",0.0816698071311323
"560",-0.1,100,"phi_iar",-0.0553462449454324
"561",-0.1,100,"phi_iar",0.0911637339434697
"562",-0.1,100,"phi_iar",-0.0732602798455776
"563",-0.1,100,"phi_iar",-0.0213419870563495
"564",-0.1,100,"phi_iar",-0.0827403157361222
"565",-0.1,100,"phi_iar",-0.218680095473569
"566",-0.1,100,"phi_iar",-0.149623930102423
"567",-0.1,100,"phi_iar",-0.134781657344636
"568",-0.1,100,"phi_iar",-0.120563489665001
"569",-0.1,100,"phi_iar",-0.451969243408137
"570",-0.1,100,"phi_iar",0.0955220288102509
"571",-0.1,100,"phi_iar",0.0196180294800076
"572",-0.1,100,"phi_iar",-0.211469945038297
"573",-0.1,100,"phi_iar",-0.329065763959183
"574",-0.1,100,"phi_iar",-0.508887007129936
"575",-0.1,100,"phi_iar",0.198097160902005
"576",-0.1,100,"phi_iar",-0.30996139678208
"577",-0.1,100,"phi_iar",0.331361115117306
"578",-0.1,100,"phi_iar",-0.0899823594443322
"579",-0.1,100,"phi_iar",-0.478064582767737
"580",-0.1,100,"phi_iar",-0.480051695574247
"581",-0.1,100,"phi_iar",0.14054028569719
"582",-0.1,100,"phi_iar",-0.0602417682613436
"583",-0.1,100,"phi_iar",-0.265676612438498
"584",-0.1,100,"phi_iar",0.150576231044404
"585",-0.1,100,"phi_iar",-0.334723432091483
"586",-0.1,100,"phi_iar",-0.24275224807907
"587",-0.1,100,"phi_iar",0.318605536067912
"588",-0.1,100,"phi_iar",0.0437147666876433
"589",-0.1,100,"phi_iar",-0.0407160290360688
"590",-0.1,100,"phi_iar",0.426788477966516
"591",-0.1,100,"phi_iar",0.120879979262048
"592",-0.1,100,"phi_iar",-0.262578480573776
"593",-0.1,100,"phi_iar",-0.130902272088115
"594",-0.1,100,"phi_iar",0.276486906646676
"595",-0.1,100,"phi_iar",0.0184290635519421
"596",-0.1,100,"phi_iar",0.0844353647765148
"597",-0.1,100,"phi_iar",0.306360750636077
"598",-0.1,100,"phi_iar",-0.338189167860383
"599",-0.1,100,"phi_iar",-0.376354468268217
"600",-0.1,100,"phi_iar",0.196334110900384
"601",-0.1,100,"phi_iar",-0.291253770531317
"602",-0.1,100,"phi_iar",0.255506940508038
"603",-0.1,100,"phi_iar",0.134250196871491
"604",-0.1,100,"phi_iar",-0.148497770436313
"605",-0.1,100,"phi_iar",0.0380080342356224
"606",-0.1,100,"phi_iar",0.275776610604192
"607",-0.1,100,"phi_iar",0.133330281541954
"608",-0.1,100,"phi_iar",-0.323331737016337
"609",-0.1,100,"phi_iar",-0.183697376954298
"610",-0.1,100,"phi_iar",-0.342050923800524
"611",-0.1,100,"phi_iar",-0.0375184412878158
"612",-0.1,100,"phi_iar",-0.23372662122914
"613",-0.1,100,"phi_iar",-0.23899258640492
"614",-0.1,100,"phi_iar",-0.0661825551419649
"615",-0.1,100,"phi_iar",-0.118143270392986
"616",-0.1,100,"phi_iar",-0.477169556860409
"617",-0.1,100,"phi_iar",-0.277258170283876
"618",-0.1,100,"phi_iar",-0.254027895291457
"619",-0.1,100,"phi_iar",0.35662362991475
"620",-0.1,100,"phi_iar",-0.384992204319746
"621",-0.1,100,"phi_iar",-0.530106791213613
"622",-0.1,100,"phi_iar",-0.281633738386035
"623",-0.1,100,"phi_iar",0.0418009651880696
"624",-0.1,100,"phi_iar",-0.187704516941932
"625",-0.1,100,"phi_iar",-0.00167808583599328
"626",-0.1,100,"phi_iar",-0.0793342931091958
"627",-0.1,100,"phi_iar",0.192753647651177
"628",-0.1,100,"phi_iar",0.12108957249159
"629",-0.1,100,"phi_iar",0.317302435043355
"630",-0.1,100,"phi_iar",-0.261614831166338
"631",-0.1,100,"phi_iar",-0.135624050028277
"632",-0.1,100,"phi_iar",-0.45528059093889
"633",-0.1,100,"phi_iar",-0.27842297067132
"634",-0.1,100,"phi_iar",-0.4803902703132
"635",-0.1,100,"phi_iar",-0.0100570982247457
"636",-0.1,100,"phi_iar",-0.0655996594240031
"637",-0.1,100,"phi_iar",-0.35312772889878
"638",-0.1,100,"phi_iar",-0.324351107624418
"639",-0.1,100,"phi_iar",-0.265443302199153
"640",-0.1,100,"phi_iar",0.0193065164224381
"641",-0.1,100,"phi_iar",0.268794889752331
"642",-0.1,100,"phi_iar",0.0542918452633484
"643",-0.1,100,"phi_iar",0.26918713950821
"644",-0.1,100,"phi_iar",0.361941421743523
"645",-0.1,100,"phi_iar",0.348847307979458
"646",-0.1,100,"phi_iar",0.189002549969917
"647",-0.1,100,"phi_iar",-0.185555738202975
"648",-0.1,100,"phi_iar",-0.0756257437256393
"649",-0.1,100,"phi_iar",0.232659327259463
"650",-0.1,100,"phi_iar",-0.0444614349572733
"651",-0.1,100,"phi_iar",-0.0852929451302326
"652",-0.1,100,"phi_iar",-0.174223164993749
"653",-0.1,100,"phi_iar",0.0871476229994802
"654",-0.1,100,"phi_iar",-0.362012062117542
"655",-0.1,100,"phi_iar",0.386770307338436
"656",-0.1,100,"phi_iar",-0.686599889191283
"657",-0.1,100,"phi_iar",-0.0939193205193112
"658",-0.1,100,"phi_iar",-0.225634882159174
"659",-0.1,100,"phi_iar",-0.365846474945046
"660",-0.1,100,"phi_iar",0.628250090716188
"661",-0.1,100,"phi_iar",-0.338886865905695
"662",-0.1,100,"phi_iar",-0.164124178865827
"663",-0.1,100,"phi_iar",-0.0941866114486086
"664",-0.1,100,"phi_iar",-0.173686342430464
"665",-0.1,100,"phi_iar",0.567172224498853
"666",-0.1,100,"phi_iar",0.336912324244137
"667",-0.1,100,"phi_iar",-0.240705753524658
"668",-0.1,100,"phi_iar",-0.538813086471113
"669",-0.1,100,"phi_iar",0.0446074846832241
"670",-0.1,100,"phi_iar",-0.705803466959508
"671",-0.1,100,"phi_iar",-0.2922893498332
"672",-0.1,100,"phi_iar",-0.364617105297089
"673",-0.1,100,"phi_iar",-0.172461749054579
"674",-0.1,100,"phi_iar",-0.0835983993735306
"675",-0.1,100,"phi_iar",-0.157696413534452
"676",-0.1,100,"phi_iar",0.078836817845549
"677",-0.1,100,"phi_iar",0.176712605244974
"678",-0.1,100,"phi_iar",-0.350226091438281
"679",-0.1,100,"phi_iar",-0.0340170813080494
"680",-0.1,100,"phi_iar",0.144247419868915
"681",-0.1,100,"phi_iar",0.0224522986362587
"682",-0.1,100,"phi_iar",-0.231048646325877
"683",-0.1,100,"phi_iar",-0.0836827376597784
"684",-0.1,100,"phi_iar",-0.249377967623362
"685",-0.1,100,"phi_iar",-0.265572147557462
"686",-0.1,100,"phi_iar",-0.522080194112933
"687",-0.1,100,"phi_iar",0.11731992685371
"688",-0.1,100,"phi_iar",-0.530275001160995
"689",-0.1,100,"phi_iar",-0.288160448923411
"690",-0.1,100,"phi_iar",-0.244132473536687
"691",-0.1,100,"phi_iar",-0.333569740061555
"692",-0.1,100,"phi_iar",0.281133572530678
"693",-0.1,100,"phi_iar",-0.220464594430687
"694",-0.1,100,"phi_iar",-0.109078618684332
"695",-0.1,100,"phi_iar",-0.377539880851511
"696",-0.1,100,"phi_iar",0.0752617856725753
"697",-0.1,100,"phi_iar",0.0396265844655558
"698",-0.1,100,"phi_iar",-0.54589299084937
"699",-0.1,100,"phi_iar",0.349952350525642
"700",-0.1,100,"phi_iar",0.350895422332051
"701",-0.1,100,"phi_iar",-0.0351047235681132
"702",-0.1,100,"phi_iar",0.447921807379564
"703",-0.1,100,"phi_iar",-0.356224182764764
"704",-0.1,100,"phi_iar",0.13052167099919
"705",-0.1,100,"phi_iar",-0.401198376698168
"706",-0.1,100,"phi_iar",0.19178954545693
"707",-0.1,100,"phi_iar",0.437384684026132
"708",-0.1,100,"phi_iar",-0.339242149438665
"709",-0.1,100,"phi_iar",-0.0855165195991276
"710",-0.1,100,"phi_iar",-0.112894022155085
"711",-0.1,100,"phi_iar",-0.270088960551307
"712",-0.1,100,"phi_iar",-0.228432932288006
"713",-0.1,100,"phi_iar",-0.217192614129006
"714",-0.1,100,"phi_iar",-0.336474214945204
"715",-0.1,100,"phi_iar",-0.037972294097375
"716",-0.1,100,"phi_iar",-0.416509091212993
"717",-0.1,100,"phi_iar",0.339228231661866
"718",-0.1,100,"phi_iar",-0.519180926573379
"719",-0.1,100,"phi_iar",-0.271295941048573
"720",-0.1,100,"phi_iar",-0.411028178546924
"721",-0.1,100,"phi_iar",-0.282884548967184
"722",-0.1,100,"phi_iar",0.364184975844315
"723",-0.1,100,"phi_iar",-0.198221206103579
"724",-0.1,100,"phi_iar",-0.513696730227635
"725",-0.1,100,"phi_iar",0.0542067504455063
"726",-0.1,100,"phi_iar",0.0680220806425645
"727",-0.1,100,"phi_iar",-0.197665977228055
"728",-0.1,100,"phi_iar",-0.299669446373979
"729",-0.1,100,"phi_iar",-0.170825852694632
"730",-0.1,100,"phi_iar",-0.353701216845936
"731",-0.1,100,"phi_iar",0.161167878378598
"732",-0.1,100,"phi_iar",-0.285440163384071
"733",-0.1,100,"phi_iar",-0.354183576037804
"734",-0.1,100,"phi_iar",0.0741128452640333
"735",-0.1,100,"phi_iar",-0.108041297376715
"736",-0.1,100,"phi_iar",-0.306449955708247
"737",-0.1,100,"phi_iar",-0.312380238655908
"738",-0.1,100,"phi_iar",-0.0981490572224892
"739",-0.1,100,"phi_iar",0.18637592696667
"740",-0.1,100,"phi_iar",0.194714249323176
"741",-0.1,100,"phi_iar",-0.0670908819731359
"742",-0.1,100,"phi_iar",-0.370746088785545
"743",-0.1,100,"phi_iar",-0.118301395730614
"744",-0.1,100,"phi_iar",-0.240437533783198
"745",-0.1,100,"phi_iar",0.34687901193164
"746",-0.1,100,"phi_iar",0.0146505473465043
"747",-0.1,100,"phi_iar",-0.251637510228806
"748",-0.1,100,"phi_iar",-0.223534727399467
"749",-0.1,100,"phi_iar",-0.143685223891669
"750",-0.1,100,"phi_iar",-0.429711481363007
"751",-0.1,100,"phi_iar",0.172652835974911
"752",-0.1,100,"phi_iar",-0.0163803138192431
"753",-0.1,100,"phi_iar",0.049131150308865
"754",-0.1,100,"phi_iar",-0.173416315052778
"755",-0.1,100,"phi_iar",0.153763022527039
"756",-0.1,100,"phi_iar",-0.146283159836149
"757",-0.1,100,"phi_iar",-0.0770190052843389
"758",-0.1,100,"phi_iar",-0.36357720670589
"759",-0.1,100,"phi_iar",-0.0845563687281396
"760",-0.1,100,"phi_iar",-0.422499445209217
"761",-0.1,100,"phi_iar",-0.330291850168509
"762",-0.1,100,"phi_iar",-0.29126301491386
"763",-0.1,100,"phi_iar",-0.262158368564551
"764",-0.1,100,"phi_iar",0.281735239794641
"765",-0.1,100,"phi_iar",0.107020207219771
"766",-0.1,100,"phi_iar",0.233424748933001
"767",-0.1,100,"phi_iar",-0.0884279083919872
"768",-0.1,100,"phi_iar",-0.134169769662734
"769",-0.1,100,"phi_iar",0.0366966394677081
"770",-0.1,100,"phi_iar",-0.165238682924294
"771",-0.1,100,"phi_iar",-0.283224562696285
"772",-0.1,100,"phi_iar",-0.0376162902779879
"773",-0.1,100,"phi_iar",-0.0709812652343973
"774",-0.1,100,"phi_iar",0.258770250032759
"775",-0.1,100,"phi_iar",-0.0734756371485262
"776",-0.1,100,"phi_iar",-0.54082090649822
"777",-0.1,100,"phi_iar",0.153480396302514
"778",-0.1,100,"phi_iar",0.0824878505096115
"779",-0.1,100,"phi_iar",-0.0505724185228848
"780",-0.1,100,"phi_iar",0.518966107384002
"781",-0.1,100,"phi_iar",0.493626933415677
"782",-0.1,100,"phi_iar",-0.233725107775621
"783",-0.1,100,"phi_iar",0.245786476318343
"784",-0.1,100,"phi_iar",-0.123870433800783
"785",-0.1,100,"phi_iar",-0.384533834200792
"786",-0.1,100,"phi_iar",-0.299835201567982
"787",-0.1,100,"phi_iar",-0.172360455558692
"788",-0.1,100,"phi_iar",-0.0972152130537535
"789",-0.1,100,"phi_iar",-0.236060076710388
"790",-0.1,100,"phi_iar",0.36166787365761
"791",-0.1,100,"phi_iar",-0.509039772841495
"792",-0.1,100,"phi_iar",-0.430345144006458
"793",-0.1,100,"phi_iar",-0.180662314273084
"794",-0.1,100,"phi_iar",0.0772203191860916
"795",-0.1,100,"phi_iar",-0.353364684578821
"796",-0.1,100,"phi_iar",0.0461582646713194
"797",-0.1,100,"phi_iar",0.340593078549462
"798",-0.1,100,"phi_iar",-0.0602631999716723
"799",-0.1,100,"phi_iar",-0.465585671771006
"800",-0.1,100,"phi_iar",-0.29448593952423
"801",-0.1,100,"phi_iar",-0.289809052520341
"802",-0.1,100,"phi_iar",-0.12821366870289
"803",-0.1,100,"phi_iar",-0.246419394474826
"804",-0.1,100,"phi_iar",0.0435389663031068
"805",-0.1,100,"phi_iar",0.0678996720375319
"806",-0.1,100,"phi_iar",0.268757178327297
"807",-0.1,100,"phi_iar",-0.336143536417202
"808",-0.1,100,"phi_iar",-0.328741872268347
"809",-0.1,100,"phi_iar",-0.150935714929027
"810",-0.1,100,"phi_iar",0.0144260995686798
"811",-0.1,100,"phi_iar",0.103484626896823
"812",-0.1,100,"phi_iar",-0.559981731379848
"813",-0.1,100,"phi_iar",-0.451468620069369
"814",-0.1,100,"phi_iar",-0.0213718945094142
"815",-0.1,100,"phi_iar",-0.0603333330505071
"816",-0.1,100,"phi_iar",-0.0630937062060746
"817",-0.1,100,"phi_iar",0.511526443998219
"818",-0.1,100,"phi_iar",-0.0597710540431903
"819",-0.1,100,"phi_iar",0.227884607696911
"820",-0.1,100,"phi_iar",-0.128765090949448
"821",-0.1,100,"phi_iar",-0.420812401940445
"822",-0.1,100,"phi_iar",-0.0479835492454503
"823",-0.1,100,"phi_iar",-0.420112099303208
"824",-0.1,100,"phi_iar",0.131151721960154
"825",-0.1,100,"phi_iar",-0.0310743208080394
"826",-0.1,100,"phi_iar",0.137645215203947
"827",-0.1,100,"phi_iar",0.0516500771284202
"828",-0.1,100,"phi_iar",0.104080347892218
"829",-0.1,100,"phi_iar",0.231458140074244
"830",-0.1,100,"phi_iar",-0.10851638222081
"831",-0.1,100,"phi_iar",0.252066769857126
"832",-0.1,100,"phi_iar",0.225722471782786
"833",-0.1,100,"phi_iar",-0.461522025485987
"834",-0.1,100,"phi_iar",0.166113290427319
"835",-0.1,100,"phi_iar",0.0931110425004098
"836",-0.1,100,"phi_iar",-0.443173596202768
"837",-0.1,100,"phi_iar",-0.0411022081541154
"838",-0.1,100,"phi_iar",0.352565307840056
"839",-0.1,100,"phi_iar",0.289017821489149
"840",-0.1,100,"phi_iar",-0.0766807178248335
"841",-0.1,100,"phi_iar",0.254300506338136
"842",-0.1,100,"phi_iar",-0.0741056601951989
"843",-0.1,100,"phi_iar",-0.266664899314995
"844",-0.1,100,"phi_iar",-0.452610226042918
"845",-0.1,100,"phi_iar",-0.264973538478563
"846",-0.1,100,"phi_iar",-0.437398708429282
"847",-0.1,100,"phi_iar",-0.454538114553046
"848",-0.1,100,"phi_iar",-0.224949408750763
"849",-0.1,100,"phi_iar",0.0485788456381447
"850",-0.1,100,"phi_iar",-0.106263614948443
"851",-0.1,100,"phi_iar",0.212645767094723
"852",-0.1,100,"phi_iar",0.176277434779156
"853",-0.1,100,"phi_iar",-0.45595706175341
"854",-0.1,100,"phi_iar",0.0595113995488085
"855",-0.1,100,"phi_iar",-0.263240933632464
"856",-0.1,100,"phi_iar",-0.238785395463017
"857",-0.1,100,"phi_iar",0.0434704167244223
"858",-0.1,100,"phi_iar",-0.044335704557543
"859",-0.1,100,"phi_iar",-0.275510621056555
"860",-0.1,100,"phi_iar",-0.535653964137627
"861",-0.1,100,"phi_iar",0.202495381991657
"862",-0.1,100,"phi_iar",-0.306755724921302
"863",-0.1,100,"phi_iar",0.0307913477639656
"864",-0.1,100,"phi_iar",0.284944872627766
"865",-0.1,100,"phi_iar",-0.245846497398566
"866",-0.1,100,"phi_iar",-0.406964823706577
"867",-0.1,100,"phi_iar",-0.0991978012241722
"868",-0.1,100,"phi_iar",-0.174611918957593
"869",-0.1,100,"phi_iar",-0.379009956590814
"870",-0.1,100,"phi_iar",-0.147815604578119
"871",-0.1,100,"phi_iar",0.256095584613765
"872",-0.1,100,"phi_iar",0.00117984791915239
"873",-0.1,100,"phi_iar",-0.183172888219551
"874",-0.1,100,"phi_iar",-0.227070436318803
"875",-0.1,100,"phi_iar",0.02938699665654
"876",-0.1,100,"phi_iar",-0.110925427767866
"877",-0.1,100,"phi_iar",-0.43626945745943
"878",-0.1,100,"phi_iar",-0.383183996186924
"879",-0.1,100,"phi_iar",-0.0836195572396534
"880",-0.1,100,"phi_iar",-0.0192091232733021
"881",-0.1,100,"phi_iar",-0.283959961950861
"882",-0.1,100,"phi_iar",-0.351706351116704
"883",-0.1,100,"phi_iar",0.102270683382146
"884",-0.1,100,"phi_iar",-0.310505846858733
"885",-0.1,100,"phi_iar",0.398870716174515
"886",-0.1,100,"phi_iar",-0.14992006199568
"887",-0.1,100,"phi_iar",-0.383763247566124
"888",-0.1,100,"phi_iar",0.118710261958797
"889",-0.1,100,"phi_iar",0.0157842240379766
"890",-0.1,100,"phi_iar",-0.140255056659211
"891",-0.1,100,"phi_iar",-0.218671942453988
"892",-0.1,100,"phi_iar",-0.237442283323541
"893",-0.1,100,"phi_iar",-0.352704614551601
"894",-0.1,100,"phi_iar",-0.0853586886235716
"895",-0.1,100,"phi_iar",-0.196145780946218
"896",-0.1,100,"phi_iar",-0.32367872090436
"897",-0.1,100,"phi_iar",-0.587844271945252
"898",-0.1,100,"phi_iar",-0.222232413695366
"899",-0.1,100,"phi_iar",-0.139230522497201
"900",-0.1,100,"phi_iar",0.334406041976321
"901",-0.1,100,"phi_iar",0.49850105735783
"902",-0.1,100,"phi_iar",-0.328989852617076
"903",-0.1,100,"phi_iar",-0.362371545536305
"904",-0.1,100,"phi_iar",0.267776956945038
"905",-0.1,100,"phi_iar",-0.304772000871504
"906",-0.1,100,"phi_iar",-0.434646559808196
"907",-0.1,100,"phi_iar",-0.0969272540257742
"908",-0.1,100,"phi_iar",-0.147541579169876
"909",-0.1,100,"phi_iar",-0.225331210773696
"910",-0.1,100,"phi_iar",-0.373780431795774
"911",-0.1,100,"phi_iar",-0.162282994164895
"912",-0.1,100,"phi_iar",0.105142022845996
"913",-0.1,100,"phi_iar",-0.439823286394448
"914",-0.1,100,"phi_iar",0.445213600836875
"915",-0.1,100,"phi_iar",-0.11186707881511
"916",-0.1,100,"phi_iar",0.0489249288170375
"917",-0.1,100,"phi_iar",0.0156401026651458
"918",-0.1,100,"phi_iar",0.107793927527636
"919",-0.1,100,"phi_iar",0.129368365524269
"920",-0.1,100,"phi_iar",0.344797995377607
"921",-0.1,100,"phi_iar",-0.043114707935621
"922",-0.1,100,"phi_iar",0.395866695380963
"923",-0.1,100,"phi_iar",0.057162133288257
"924",-0.1,100,"phi_iar",0.385878537826015
"925",-0.1,100,"phi_iar",-0.628177054523086
"926",-0.1,100,"phi_iar",-0.206685771703741
"927",-0.1,100,"phi_iar",0.285562280635608
"928",-0.1,100,"phi_iar",0.402576127512651
"929",-0.1,100,"phi_iar",0.273865084654507
"930",-0.1,100,"phi_iar",0.0869514241267752
"931",-0.1,100,"phi_iar",-0.297473604389037
"932",-0.1,100,"phi_iar",-0.368068669032691
"933",-0.1,100,"phi_iar",-0.516811144682938
"934",-0.1,100,"phi_iar",-0.244651232259553
"935",-0.1,100,"phi_iar",-0.156635358179705
"936",-0.1,100,"phi_iar",-0.491795324655489
"937",-0.1,100,"phi_iar",-0.16313688568255
"938",-0.1,100,"phi_iar",-0.392122845268317
"939",-0.1,100,"phi_iar",-0.462543321801519
"940",-0.1,100,"phi_iar",-0.203472846876875
"941",-0.1,100,"phi_iar",0.173784446505998
"942",-0.1,100,"phi_iar",0.305438414911786
"943",-0.1,100,"phi_iar",-0.160478336754503
"944",-0.1,100,"phi_iar",-0.12538720878767
"945",-0.1,100,"phi_iar",-0.327338165617213
"946",-0.1,100,"phi_iar",0.132635010530737
"947",-0.1,100,"phi_iar",-0.444271311487401
"948",-0.1,100,"phi_iar",-0.0358691358266091
"949",-0.1,100,"phi_iar",-0.117443784251741
"950",-0.1,100,"phi_iar",-0.141856851363628
"951",-0.1,100,"phi_iar",0.18335945141944
"952",-0.1,100,"phi_iar",-0.314815099758771
"953",-0.1,100,"phi_iar",-0.102746686628067
"954",-0.1,100,"phi_iar",-0.0517540797000855
"955",-0.1,100,"phi_iar",-0.238830043345122
"956",-0.1,100,"phi_iar",0.55229483876576
"957",-0.1,100,"phi_iar",-0.262731484514086
"958",-0.1,100,"phi_iar",-0.251207913631593
"959",-0.1,100,"phi_iar",-0.0143327916115356
"960",-0.1,100,"phi_iar",-0.124413214946414
"961",-0.1,100,"phi_iar",-0.196513407066584
"962",-0.1,100,"phi_iar",0.306081173372565
"963",-0.1,100,"phi_iar",0.47594219087921
"964",-0.1,100,"phi_iar",0.218761811386393
"965",-0.1,100,"phi_iar",0.233942770159696
"966",-0.1,100,"phi_iar",0.172987538766839
"967",-0.1,100,"phi_iar",-0.194318836747038
"968",-0.1,100,"phi_iar",-0.314701709892848
"969",-0.1,100,"phi_iar",-0.396003581653997
"970",-0.1,100,"phi_iar",-0.34625092139658
"971",-0.1,100,"phi_iar",-0.300439351143379
"972",-0.1,100,"phi_iar",-0.314884824657954
"973",-0.1,100,"phi_iar",0.0129043869312564
"974",-0.1,100,"phi_iar",-0.451115766968739
"975",-0.1,100,"phi_iar",0.400596486763802
"976",-0.1,100,"phi_iar",-0.16929569813062
"977",-0.1,100,"phi_iar",-0.106261391905579
"978",-0.1,100,"phi_iar",-0.383238196732699
"979",-0.1,100,"phi_iar",-0.0249228523844292
"980",-0.1,100,"phi_iar",-0.191780690746301
"981",-0.1,100,"phi_iar",-0.486916762115148
"982",-0.1,100,"phi_iar",-0.404990647371852
"983",-0.1,100,"phi_iar",0.213359473844986
"984",-0.1,100,"phi_iar",-0.265835324735749
"985",-0.1,100,"phi_iar",0.0552039586998678
"986",-0.1,100,"phi_iar",0.0904625023997671
"987",-0.1,100,"phi_iar",-0.440922092636065
"988",-0.1,100,"phi_iar",0.143300797657071
"989",-0.1,100,"phi_iar",-0.163232646119211
"990",-0.1,100,"phi_iar",0.312811937960791
"991",-0.1,100,"phi_iar",0.0359767016720489
"992",-0.1,100,"phi_iar",-0.346884880217622
"993",-0.1,100,"phi_iar",-0.0963583087742393
"994",-0.1,100,"phi_iar",-0.30349510133676
"995",-0.1,100,"phi_iar",-0.373164150886461
"996",-0.1,100,"phi_iar",-0.35704325956038
"997",-0.1,100,"phi_iar",-0.399093393779198
"998",-0.1,100,"phi_iar",-0.198888519948328
"999",-0.1,100,"phi_iar",0.0816894274161501
"1000",-0.1,100,"phi_iar",0.127848197761868
"1001",-0.5,100,"phi_iar",-0.318531264350248
"1002",-0.5,100,"phi_iar",-0.50256289216394
"1003",-0.5,100,"phi_iar",-0.48014418168647
"1004",-0.5,100,"phi_iar",-0.478568351039842
"1005",-0.5,100,"phi_iar",-0.536320861987621
"1006",-0.5,100,"phi_iar",-0.190522128965682
"1007",-0.5,100,"phi_iar",-0.585597802842715
"1008",-0.5,100,"phi_iar",-0.505015334581022
"1009",-0.5,100,"phi_iar",-0.538990188010388
"1010",-0.5,100,"phi_iar",-0.559712124839882
"1011",-0.5,100,"phi_iar",-0.492659071672928
"1012",-0.5,100,"phi_iar",-0.261690967101503
"1013",-0.5,100,"phi_iar",-0.519829118899547
"1014",-0.5,100,"phi_iar",-0.351565626804399
"1015",-0.5,100,"phi_iar",0.0766573765364164
"1016",-0.5,100,"phi_iar",-0.468206067108317
"1017",-0.5,100,"phi_iar",-0.534728429261834
"1018",-0.5,100,"phi_iar",-0.465359589612201
"1019",-0.5,100,"phi_iar",-0.62976384954988
"1020",-0.5,100,"phi_iar",-0.495625087920816
"1021",-0.5,100,"phi_iar",-0.400079066332109
"1022",-0.5,100,"phi_iar",-0.374105297810456
"1023",-0.5,100,"phi_iar",-0.403634739855171
"1024",-0.5,100,"phi_iar",-0.534438084843911
"1025",-0.5,100,"phi_iar",-0.412368929516968
"1026",-0.5,100,"phi_iar",-0.50774236771513
"1027",-0.5,100,"phi_iar",-0.533328041216985
"1028",-0.5,100,"phi_iar",-0.715472269986915
"1029",-0.5,100,"phi_iar",-0.57050830221815
"1030",-0.5,100,"phi_iar",-0.530267859520111
